submission_id,QUD,RT,age,choice_options_1,choice_options_2,choice_options_3,column_number,comments,condition,correct,education,endTime,expected,experiment_id,gender,languages,prolific_id,question,response,row_number,sentence_chunk_1,sentence_chunk_2,sentence_chunk_3,sentence_chunk_4,situation,situation_number,startDate,startTime,stimulus,timeSpent,trial_name,trial_number
11633,,27761,25,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580299939121,placeholder,81,female,English,5df7552e451be54ec34ff402,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,Not all the questions were answered correctly by all students,9|9|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 0, 0]}], ""number"" => 7, ""sequence"" => [""BBBDD"", ""BBBBD"", ""BBBCD""], ""truth_table"" => []}",7,Wed Jan 29 2020 12:05:03 GMT+0000 (Greenwich Mean Time),1580299503703,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7.256966666666667,main_trials,8
11633,,27313,25,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580299939121,placeholder,81,female,English,5df7552e451be54ec34ff402,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,Most of the students didn't get all the questions right,12|12|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",8,Wed Jan 29 2020 12:05:03 GMT+0000 (Greenwich Mean Time),1580299503703,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7.256966666666667,main_trials,9
11633,,28703,25,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580299939121,placeholder,81,female,English,5df7552e451be54ec34ff402,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,Most of the students only got three questions right,12|12|3|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 3, 3]}], ""number"" => 13, ""sequence"" => [""ACCCC"", ""AACCC"", ""ABCCC""], ""truth_table"" => []}",13,Wed Jan 29 2020 12:05:03 GMT+0000 (Greenwich Mean Time),1580299503703,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,7.256966666666667,main_trials,10
11633,,13587,25,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580299939121,placeholder,81,female,English,5df7552e451be54ec34ff402,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,Most of the students got full marks,12|12|12|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 3, 3]}], ""number"" => 16, ""sequence"" => [""AAACC"", ""AAAAC"", ""AAABC""], ""truth_table"" => []}",16,Wed Jan 29 2020 12:05:03 GMT+0000 (Greenwich Mean Time),1580299503703,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,7.256966666666667,main_trials,11
11643,,85157,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,All students achieved 74% or above,9|9|9|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\t\t\t\t\t'}], ""number"" => 17, ""sequence"" => [""BBBBB""], ""truth_table"" => []}",17,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,17.1895,main_trials,1
11643,,33874,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,ALL students achieved 100%,12|12|12|12|12,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\f\f'}], ""number"" => 20, ""sequence"" => [""AAAAA""], ""truth_table"" => []}",20,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,17.1895,main_trials,2
11643,,36527,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,All students studied the course content,0|0|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [0, 0, 0, 0, 0]}], ""number"" => 10, ""sequence"" => [""DDDDD""], ""truth_table"" => []}",10,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17.1895,main_trials,3
11643,,55991,54,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,40% achieved absolutely NO marks,12|12|12|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 0, 0]}], ""number"" => 9, ""sequence"" => [""AAADD"", ""AAAAD"", ""AAABD"", ""AAACD""], ""truth_table"" => []}",9,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17.1895,main_trials,4
11643,,49333,54,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,60% of pupils achieved NO marks,12|12|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 0, 0, 0]}], ""number"" => 4, ""sequence"" => [""ADDDD"", ""AADDD"", ""ABDDD"", ""ACDDD""], ""truth_table"" => []}",4,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17.1895,main_trials,5
11643,,87704,54,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,ALL Only achieved below 26%,3|3|3|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 3, 3, 3]}], ""number"" => 11, ""sequence"" => [""CCCCC""], ""truth_table"" => []}",11,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,17.1895,main_trials,6
11643,,57161,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,Most pupils achieved 74% and above,9|9|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 0, 0]}], ""number"" => 7, ""sequence"" => [""BBBDD"", ""BBBBD"", ""BBBCD""], ""truth_table"" => []}",7,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17.1895,main_trials,7
11643,,118810,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,40% of students achieved higher grades than the average,3|3|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 0, 0, 0]}], ""number"" => 2, ""sequence"" => [""CDDDD"", ""CCDDD""], ""truth_table"" => []}",2,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17.1895,main_trials,8
11643,,92792,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,"40% of students achieving 100%, with 20% achieving over 74%",12|12|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",8,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17.1895,main_trials,9
11643,,59531,54,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,40% of students only achieving 25%,12|12|12|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 3, 3]}], ""number"" => 16, ""sequence"" => [""AAACC"", ""AAAAC"", ""AAABC""], ""truth_table"" => []}",16,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,17.1895,main_trials,10
11643,,118810,54,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300978523,placeholder,81,female,English,5e162e31398bb6c0ab5c2428,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,"40% of students achieving excellent full marks, 100%\nWith 60% achieving 24% and above",12|12|3|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 3, 3, 3]}], ""number"" => 13, ""sequence"" => [""ACCCC"", ""AACCC"", ""ABCCC""], ""truth_table"" => []}",13,Wed Jan 29 2020 12:12:27 GMT+0000 (GMT),1580299947153,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,17.1895,main_trials,11
11621,,20972,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,no students answered all of the questions correctly,9|9|9|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 3, 3]}], ""number"" => 14, ""sequence"" => [""BBBCC"", ""BBBBC""], ""truth_table"" => []}",14,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,1
11621,,89916,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,students achieved well in the earlier questions,3|3|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 0, 0, 0]}], ""number"" => 2, ""sequence"" => [""CDDDD"", ""CCDDD""], ""truth_table"" => []}",2,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,2
11621,,23590,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all students answered the majority of questions correctly,12|12|9|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\t\t\t'}], ""number"" => 18, ""sequence"" => [""ABBBB"", ""AABBB""], ""truth_table"" => []}",18,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,5.316116666666667,main_trials,3
11621,,13220,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,the majority of students answered all of the questions correctly,12|12|12|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 0, 0]}], ""number"" => 9, ""sequence"" => [""AAADD"", ""AAAAD"", ""AAABD"", ""AAACD""], ""truth_table"" => []}",9,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,4
11621,,22220,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,not all students answered all of the questions correctly,12|12|12|9|9,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\t\t'}], ""number"" => 19, ""sequence"" => [""AAABB"", ""AAAAB""], ""truth_table"" => []}",19,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0,5.316116666666667,main_trials,5
11621,,10499,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,all students answered all of the questions correctly,12|12|12|12|12,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => '\f\f\f\f\f'}], ""number"" => 20, ""sequence"" => [""AAAAA""], ""truth_table"" => []}",20,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,5.316116666666667,main_trials,6
11621,,31135,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some students could not answer the majority of questions correctly,12|12|12|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 3, 3]}], ""number"" => 16, ""sequence"" => [""AAACC"", ""AAAAC"", ""AAABC""], ""truth_table"" => []}",16,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,7
11621,,18461,22,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,some students answered the majority of questions correctly,9|9|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 0, 0, 0]}], ""number"" => 3, ""sequence"" => [""BDDDD"", ""BBDDD"", ""BCDDD""], ""truth_table"" => []}",3,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,8
11621,,14987,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,no students answered the majority of questions correctly,3|3|3|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [3, 3, 3, 3, 3]}], ""number"" => 11, ""sequence"" => [""CCCCC""], ""truth_table"" => []}",11,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,9
11621,,6466,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,all students failed,0|0|0|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [0, 0, 0, 0, 0]}], ""number"" => 10, ""sequence"" => [""DDDDD""], ""truth_table"" => []}",10,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,10
11621,,20076,22,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Higher Degree,1580227635561,placeholder,81,female,English,5d209c97634f7e0001a0dd8e,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,some students answered no questions correctly,12|12|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",8,Tue Jan 28 2020 16:01:56 GMT+0000 (Greenwich Mean Time),1580227316594,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5.316116666666667,main_trials,11
11637,,59340,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300268432,placeholder,81,male,english spanish,5c378798bef9a20001e3a01a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,Most students in Green Valley got a perfect or near perfect score on their math test.,12|12|9|3|3,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 3, 3]}], ""number"" => 15, ""sequence"" => [""ABBBC"", ""ABBCC"", ""AABCC"", ""AABBC""], ""truth_table"" => []}",15,Wed Jan 29 2020 06:04:03 GMT-0600 (Central Standard Time),1580299443031,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0,13.756683333333333,main_trials,1
11637,,45009,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300268432,placeholder,81,male,english spanish,5c378798bef9a20001e3a01a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,Almost all the students in green valley got a perfect or near perfect school.,12|12|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 9, 0, 0]}], ""number"" => 8, ""sequence"" => [""ABBBD"", ""ABBDD"", ""AABDD"", ""ABBBD"", ""ABBCD"", ""AABCD""], ""truth_table"" => []}",8,Wed Jan 29 2020 06:04:03 GMT-0600 (Central Standard Time),1580299443031,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13.756683333333333,main_trials,2
11637,,58538,31,all|most|some|none,all|most|some|none,right|wrong,5,,low,placeholder,Graduated High School,1580300268432,placeholder,81,male,english spanish,5c378798bef9a20001e3a01a,Describe these results of <strong>Riverside</strong> so as to make it appear as if there is a <strong>low</strong> success rate without lying.,Over a quarter of Riverside students did not answer a single question right on their test.,12|12|12|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [12, 12, 12, 0, 0]}], ""number"" => 9, ""sequence"" => [""AAADD"", ""AAAAD"", ""AAABD"", ""AAACD""], ""truth_table"" => []}",9,Wed Jan 29 2020 06:04:03 GMT-0600 (Central Standard Time),1580299443031,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13.756683333333333,main_trials,3
11637,,40892,31,all|most|some|none,all|most|some|none,right|wrong,5,,high,placeholder,Graduated High School,1580300268432,placeholder,81,male,english spanish,5c378798bef9a20001e3a01a,Describe these results of <strong>Green Valley</strong> so as to make it appear as if there is a <strong>high</strong> success rate without lying.,No one in green valley got a perfect score and a quarter didn't answer any questions correctly on their math test.,9|9|9|0|0,In this exam,of the students got,of the questions,.,"%{""instances"" => [%{""n_col"" => 12, ""rows"" => [9, 9, 9, 0, 0]}], ""number"" => 7, ""sequence"" => [""BBBDD"", ""BBBBD"", ""BBBCD""], ""truth_table"" => []}",7,Wed Jan 29 2020 06:04:03 GMT-0600 (Central Standard Time),1580299443031,1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13.756683333333333,main_trials,4
